"site.id","lat","lon","elevation_ft","state","county","survey.id","year","month","day","date","start.datetime","end.datetime","duration","site.dry","survey.conducted","num.obs","start.weather","start.wind","start.airtemp","start.watertemp","start.width_m","end.weather","end.wind","end.airtemp","end.watertemp","end.width_m","start.domsubst","start.subdomsubst","end.domsubst","end.subdomsubst","morphology.types","trackname","track.distance_m","confidence.historic.loc","notes","survey.type","distance","data.type","individual.id","pass.id","survey.pass","species","age","count","time.to.detect"
"Site 25 - Middle Quartzville Creek",44.569651,-122.398854,557,"Oregon","Linn County",29,2022,6,22,"2022-06-22","2022-06-22 11:47","2022-06-22 11:47",0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium",NA,"first survey - dry",NA,"count",NA,1,"29_1","RAAU","larva",NA,NA
"Site 25 - Middle Quartzville Creek",44.569651,-122.398854,557,"Oregon","Linn County",29,2022,6,22,"2022-06-22","2022-06-22 11:47","2022-06-22 11:47",0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium",NA,"first survey - dry",NA,"count",NA,1,"29_1","RACA","adult",NA,NA
"Site 25 - Middle Quartzville Creek",44.569651,-122.398854,557,"Oregon","Linn County",29,2022,6,22,"2022-06-22","2022-06-22 11:47","2022-06-22 11:47",0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium",NA,"first survey - dry",NA,"count",NA,1,"29_1","RACA","juvenile",NA,NA
"Site 25 - Middle Quartzville Creek",44.569651,-122.398854,557,"Oregon","Linn County",29,2022,6,22,"2022-06-22","2022-06-22 11:47","2022-06-22 11:47",0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium",NA,"first survey - dry",NA,"count",NA,1,"29_1","RACA","larva",NA,NA
"Site 25 - Middle Quartzville Creek",44.569651,-122.398854,557,"Oregon","Linn County",29,2022,6,22,"2022-06-22","2022-06-22 11:47","2022-06-22 11:47",0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium",NA,"first survey - dry",NA,"count",NA,1,"29_1","RHCA","adult",NA,NA
"Site 25 - Middle Quartzville Creek",44.569651,-122.398854,557,"Oregon","Linn County",29,2022,6,22,"2022-06-22","2022-06-22 11:47","2022-06-22 11:47",0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium",NA,"first survey - dry",NA,"count",NA,1,"29_1","RHCA","juvenile",NA,NA
"Site 25 - Middle Quartzville Creek",44.569651,-122.398854,557,"Oregon","Linn County",29,2022,6,22,"2022-06-22","2022-06-22 11:47","2022-06-22 11:47",0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium",NA,"first survey - dry",NA,"count",NA,1,"29_1","RHCA","larva",NA,NA
"Site 25 - Middle Quartzville Creek",44.569651,-122.398854,557,"Oregon","Linn County",29,2022,6,22,"2022-06-22","2022-06-22 11:47","2022-06-22 11:47",0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium",NA,"first survey - dry",NA,"count",NA,1,"29_1","TAGR","adult",NA,NA
"Site 25 - Middle Quartzville Creek",44.569651,-122.398854,557,"Oregon","Linn County",29,2022,6,22,"2022-06-22","2022-06-22 11:47","2022-06-22 11:47",0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium",NA,"first survey - dry",NA,"count",NA,1,"29_1","TAGR","juvenile",NA,NA
"Site 25 - Middle Quartzville Creek",44.569651,-122.398854,557,"Oregon","Linn County",29,2022,6,22,"2022-06-22","2022-06-22 11:47","2022-06-22 11:47",0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium",NA,"first survey - dry",NA,"count",NA,1,"29_1","TAGR","larva",NA,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","ASTR","adult",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","ASTR","juvenile",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","ASTR","larva",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","BAWR","adult",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","BAWR","juvenile",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","BAWR","larva",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","DICO","adult",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","DICO","juvenile",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","DICO","larva",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","DITE","adult",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","DITE","juvenile",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","DITE","larva",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","ENES","adult",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","ENES","juvenile",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","ENES","larva",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","PLDU","adult",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","PLDU","juvenile",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","PLDU","larva",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","PLVE","adult",4,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","PLVE","juvenile",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","PLVE","larva",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","PSRE","adult",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","PSRE","juvenile",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","PSRE","larva",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","RAAU","adult",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","RAAU","juvenile",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","RAAU","larva",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","RACA","adult",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","RACA","juvenile",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","RACA","larva",0,NA
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","RHCA","adult",1,39
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","RHCA","juvenile",1,15
"Site 26 - Middle Quartzville Creek",44.572182,-122.4350335,659,"Oregon","Linn County",32,2022,6,29,"2022-06-29","2022-06-29 10:43","2022-06-29 11:46",63,0,1,3,"clear/slight clouds","calm",15,9,"0.6-1.0","clear/slight clouds","calm",21.5,9,"2.1-3.0","bedrock","organic","cobble","pebble/gravel","splash zone/bank","Site26_6_29_22",1030,"high","Great site with lots of habitat and RHCA were found. Unsure why track distance is so long, but it seemed to be jumping around a lot and there were a lot of trees covering stream. We took this data on paper because Pendragon wasn't working.","first survey",1030,"count",NA,1,"32_1","RHCA","larva",0,NA
