"site.id","lat","lon","day","month","year","survey.conducted","survey.id","data.type","pass.id","species","age","individual.id","time.to.detect","accuracy_m","coordinate.info","notes","weather","air.temp","date","count","survey.pass"
1041,44.52865,-72.83517,11,8,1993,1,1713,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by Riemer, Karl using Garmin eTrex 20 GPS receiver (which uses both US and Russian satellites). They  jibe imperfectly with Google earth.",NA,"rain during night, sunny day",21,"8/11/1993",1,"1713_1"
1035,44.52525,-72.86801,28,9,1993,1,1714,"PO",1,"DFUS","metamorph",NA,NA,50,"Lat and long added by K. Riemer.",NA,"off and on showers",12.5,"9/28/1993",1,"1714_1"
1037,44.526147,-72.872143,29,9,1993,1,1715,"PO",1,"DFUS","NR",NA,NA,50,NA,NA,"overcast",10,"9/29/1993",1,"1715_1"
1037,44.526147,-72.872143,29,9,1993,1,1716,"PO",1,"DFUS","NR",NA,NA,50,NA,NA,"overcast",10,"9/29/1993",1,"1716_1"
1037,44.526147,-72.872143,29,9,1993,1,1717,"PO",1,"DFUS","NR",NA,NA,50,NA,NA,"overcast",10,"9/29/1993",1,"1717_1"
1037,44.526147,-72.872143,18,10,1994,1,1718,"PO",1,"DFUS","NR",NA,NA,50,NA,NA,"overcast",11,"10/18/1994",1,"1718_1"
1035,44.52525,-72.86801,20,10,1994,1,1719,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,NA,14,"10/20/1994",1,"1719_1"
1035,44.52525,-72.86801,20,10,1994,1,1720,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,NA,14,"10/20/1994",1,"1720_1"
1035,44.52525,-72.86801,21,10,1994,1,1721,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","RG & TH not 100% sure of identification","overcast",13,"10/21/1994",1,"1721_1"
1035,44.52525,-72.86801,21,10,1994,1,1722,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","RG & TH not 100% sure of identification","overcast",13,"10/21/1994",1,"1722_1"
1035,44.52525,-72.86801,29,4,1995,1,1723,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Cloudy",14,"4/29/1995",1,"1723_1"
1035,44.52525,-72.86801,11,5,1995,1,1724,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Cloudy--windy",10,"5/11/1995",1,"1724_1"
1035,44.52525,-72.86801,4,6,1995,1,1725,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Older - dead.","Sunny",19,"6/4/1995",1,"1725_1"
1035,44.52525,-72.86801,8,7,1995,1,1726,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","1200 ft. 
Fence was opened on 7/5/95.","Cloudy, with some sun. Humid, ground damp",21,"7/8/1995",1,"1726_1"
1047,44.53334,-72.87419,6,9,1995,1,1727,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer. - Observer",NA,"Clear & cool",19,"9/6/1995",1,"1727_1"
1047,44.53334,-72.87419,6,9,1995,1,1728,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer. - Observer",NA,"Clear & cool",19,"9/6/1995",1,"1728_1"
1047,44.53334,-72.87419,6,9,1995,1,1729,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer. - Observer",NA,"Clear & cool",19,"9/6/1995",1,"1729_1"
1035,44.52525,-72.86801,2,5,1998,1,1730,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Positive Identification by J. Andrews 5/5/98","Overcast",15,"5/2/1998",1,"1730_1"
1035,44.52525,-72.86801,3,5,1998,1,1731,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Overcast",17,"5/3/1998",1,"1731_1"
1035,44.52525,-72.86801,3,5,1998,1,1732,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Overcast",17,"5/3/1998",1,"1732_1"
1035,44.52525,-72.86801,7,5,1998,1,1733,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Dead in big white bucket with lots of water.","Clear, damp, warm",24,"5/7/1998",1,"1733_1"
1035,44.52525,-72.86801,30,5,1998,1,1734,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Cool, breezy",18,"5/30/1998",1,"1734_1"
1035,44.52525,-72.86801,17,6,1998,1,1735,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Dead.","Partly cloudy",22,"6/17/1998",1,"1735_1"
1035,44.52525,-72.86801,5,7,1998,1,1736,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Site is soggy, very wet to drenched.
Found in snake trap","Cool, overcast, wet",19,"7/5/1998",1,"1736_1"
1035,44.52525,-72.86801,17,7,1998,1,1737,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Duskys are often found dead and occur in the same can or vicinity each time.","Warm, wet, some sun",26,"7/17/1998",1,"1737_1"
1047,44.53334,-72.87419,3,9,1998,1,1738,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer. - Observer",NA,"Clear, sunny, damp",18,"9/3/1998",1,"1738_1"
1035,44.52525,-72.86801,3,9,1998,1,1739,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Clear, sunny",18,"9/3/1998",1,"1739_1"
1035,44.52525,-72.86801,8,10,1998,1,1740,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Damp, rainy",14,"10/8/1998",1,"1740_1"
1035,44.52525,-72.86801,7,6,1999,1,1741,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Sunny, humid",29,"6/7/1999",1,"1741_1"
1035,44.52525,-72.86801,7,6,1999,1,1742,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Sunny, humid",29,"6/7/1999",1,"1742_1"
1035,44.52525,-72.86801,10,5,2000,1,1743,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"wet, overcast",11,"5/10/2000",1,"1743_1"
1035,44.52525,-72.86801,22,6,2000,1,1744,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","This specimen and two others were found dead in end buckets nearest shrew; waterlogged.","Sunny, humid",23,"6/22/2000",1,"1744_1"
1035,44.52525,-72.86801,22,6,2000,1,1745,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","This specimen and two others were found dead in end buckets nearest shrew; waterlogged.","Sunny, humid",23,"6/22/2000",1,"1745_1"
1035,44.52525,-72.86801,22,6,2000,1,1746,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Missing all toes, rear left leg.
This specimen and two others were found dead in end buckets nearest shrew; waterlogged.","Sunny, humid",23,"6/22/2000",1,"1746_1"
1035,44.52525,-72.86801,16,9,2000,1,1747,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Dead in end bucket by stream.","Cool, damp",9,"9/16/2000",1,"1747_1"
1035,44.52525,-72.86801,24,9,2000,1,1748,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer."," ","Raining; cool",10,"9/24/2000",1,"1748_1"
1035,44.52525,-72.86801,19,10,2000,1,1749,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Damp, foggy",8,"10/19/2000",1,"1749_1"
1035,44.52525,-72.86801,19,10,2000,1,1750,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Damp, foggy",8,"10/19/2000",1,"1750_1"
1035,44.52525,-72.86801,24,5,2001,1,1751,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Clearing, warm",24,"5/24/2001",1,"1751_1"
1035,44.52525,-72.86801,2,6,2001,1,1752,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Dead in bucket.","Wet, raining",13,"6/2/2001",1,"1752_1"
1035,44.52525,-72.86801,12,6,2001,1,1753,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Dead in bucket.","Clearing, damp",21,"6/12/2001",1,"1753_1"
1035,44.52525,-72.86801,3,11,2001,1,1754,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Warm and sunny",13,"11/3/2001",1,"1754_1"
1035,44.52525,-72.86801,10,4,2002,1,1755,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Cool, damp, overcast",3,"4/10/2002",1,"1755_1"
1035,44.52525,-72.86801,31,5,2002,1,1756,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Overcast and showery",20,"5/31/2002",1,"1756_1"
1035,44.52525,-72.86801,23,6,2002,1,1757,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Overcast",23,"6/23/2002",1,"1757_1"
1035,44.52525,-72.86801,23,6,2002,1,1758,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Overcast",23,"6/23/2002",1,"1758_1"
1035,44.52525,-72.86801,23,9,2002,1,1759,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Warm, sunny",15,"9/23/2002",1,"1759_1"
1035,44.52525,-72.86801,11,11,2002,1,1760,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Overcast",19,"11/11/2002",1,"1760_1"
1035,44.52525,-72.86801,11,11,2002,1,1761,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Overcast",19,"11/11/2002",1,"1761_1"
1035,44.52525,-72.86801,27,4,2003,1,1762,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"foggy",8,"4/27/2003",1,"1762_1"
1035,44.52525,-72.86801,23,7,2005,1,1763,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Sunny",20,"7/23/2005",1,"1763_1"
1035,44.52525,-72.86801,5,7,2007,1,1764,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Overcast",21,"7/5/2007",1,"1764_1"
1035,44.52525,-72.86801,14,7,2008,1,1765,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.",NA,"Overcast",16,"7/14/2008",1,"1765_1"
1035,44.52525,-72.86801,13,9,2008,1,1766,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Warm, showers over 24 hours, tapering overnight.","Overcast",16,"9/13/2008",1,"1766_1"
1035,44.52525,-72.86801,27,9,2008,1,1767,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Warm, heavy rain overnight","Clear",20,"9/27/2008",1,"1767_1"
1035,44.52525,-72.86801,21,10,2008,1,1768,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Rain after midnight. Several dry cold days.","Rain",8,"10/21/2008",1,"1768_1"
1035,44.52525,-72.86801,3,5,2010,1,1769,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Very warm, little or no rain","Overcast",21,"5/3/2010",1,"1769_1"
1035,44.52525,-72.86801,6,5,2010,1,1770,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Rain after midnight following a warm week.","Drizzling",15,"5/6/2010",1,"1770_1"
1035,44.52525,-72.86801,10,6,2010,1,1771,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Unseasonably cool. It rained overnight","Overcast",14,"6/10/2010",1,"1771_1"
1035,44.52525,-72.86801,10,7,2010,1,1772,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Heavy rain after week long heat wave","Rain",19,"7/10/2010",1,"1772_1"
1035,44.52525,-72.86801,13,9,2010,1,1773,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Sporadic light showers overnight","Overnight",14,"9/13/2010",1,"1773_1"
1035,44.52525,-72.86801,28,9,2010,1,1774,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Showers afternoon through night, warm.","Overcast",22,"9/28/2010",1,"1774_1"
1035,44.52525,-72.86801,7,10,2010,1,1775,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Steady rain over 24 hours. Seasonable temps. ","Clearing",11,"10/7/2010",1,"1775_1"
1035,44.52525,-72.86801,7,10,2010,1,1776,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Steady rain over 24 hours. Seasonable temps. ","Clearing",11,"10/7/2010",1,"1776_1"
1035,44.52525,-72.86801,26,10,2010,1,1777,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Cold wet week followed by warm night.","Sunny",17,"10/26/2010",1,"1777_1"
1035,44.52525,-72.86801,5,11,2010,1,1778,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Cold week, steady rain overnight","Fog, rain",4,"11/5/2010",1,"1778_1"
1035,44.52525,-72.86801,24,5,2011,1,1779,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Showers after 2 warm windy days.","Overcast",17,"5/24/2011",1,"1779_1"
1035,44.52525,-72.86801,24,5,2011,1,1780,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Showers after 2 warm windy days.","Overcast",17,"5/24/2011",1,"1780_1"
1047,44.53334,-72.87419,10,6,2011,1,1781,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer. - Observer","Weather History: Thunderstorms yesterday afternoon, little rain in evening after hot and humid days.","Clear",16,"6/10/2011",1,"1781_1"
1035,44.52525,-72.86801,17,4,2012,1,1782,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Very warm, trace of rain overnihgt","Clear",16,"4/17/2012",1,"1782_1"
1035,44.52525,-72.86801,17,4,2012,1,1783,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Very warm, trace of rain overnihgt","Clear",16,"4/17/2012",1,"1783_1"
1035,44.52525,-72.86801,17,4,2012,1,1784,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Very warm, trace of rain overnihgt","Clear",16,"4/17/2012",1,"1784_1"
1035,44.52525,-72.86801,16,7,2012,1,1785,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Still damp","Fog",22,"7/16/2012",1,"1785_1"
1035,44.52525,-72.86801,17,7,2012,1,1786,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Warm, wet still","Rain",21,"7/17/2012",1,"1786_1"
1035,44.52525,-72.86801,5,9,2012,1,1787,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Steady rain overnight","Rainy",18,"9/5/2012",1,"1787_1"
1035,44.52525,-72.86801,5,9,2012,1,1788,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Steady rain overnight","Rainy",18,"9/5/2012",1,"1788_1"
1035,44.52525,-72.86801,19,9,2012,1,1789,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Rain overnight","Clearing",10,"9/19/2012",1,"1789_1"
1035,44.52525,-72.86801,31,10,2012,1,1790,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Rain overnight
Note: most duskies we catch are dead","Rain",14,"10/31/2012",1,"1790_1"
1035,44.52525,-72.86801,9,5,2013,1,1791,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Light rain overnight after prolonged drought.","Part clouds",23,"5/9/2013",1,"1791_1"
1035,44.52525,-72.86801,9,5,2013,1,1792,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Light rain overnight after prolonged drought.","Part clouds",23,"5/9/2013",1,"1792_1"
1035,44.52525,-72.86801,9,5,2013,1,1793,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Light rain overnight after prolonged drought.","Part clouds",23,"5/9/2013",1,"1793_1"
1035,44.52525,-72.86801,9,5,2013,1,1794,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Light rain overnight after prolonged drought.","Part clouds",23,"5/9/2013",1,"1794_1"
1035,44.52525,-72.86801,20,5,2013,1,1795,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Calm, steady rain","Rain, overcast",13,"5/20/2013",1,"1795_1"
1035,44.52525,-72.86801,29,7,2013,1,1796,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: rain am, calm","Overcast",19,"7/29/2013",1,"1796_1"
1035,44.52525,-72.86801,3,9,2013,1,1797,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: brief rainstorm overnight","dank",15,"9/3/2013",1,"1797_1"
1035,44.52525,-72.86801,3,9,2013,1,1798,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: brief rainstorm overnight","dank",15,"9/3/2013",1,"1798_1"
1035,44.52525,-72.86801,12,9,2013,1,1799,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: intermittent rain over night","part clouds",20,"9/12/2013",1,"1799_1"
1035,44.52525,-72.86801,17,10,2013,1,1800,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: periodic rainovernight","Part cloudy",14,"10/17/2013",1,"1800_1"
1035,44.52525,-72.86801,1,11,2013,1,1801,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: intermittent rain, raising temperature","damp, dank",16,"11/1/2013",1,"1801_1"
1035,44.52525,-72.86801,1,11,2013,1,1802,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: intermittent rain, raising temperature","damp, dank",16,"11/1/2013",1,"1802_1"
1035,44.52525,-72.86801,1,11,2013,1,1803,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: intermittent rain, raising temperature","damp, dank",16,"11/1/2013",1,"1803_1"
1035,44.52525,-72.86801,23,4,2014,1,1804,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Intermittent rain overnight","Overcast",4,"4/23/2014",1,"1804_1"
1035,44.52525,-72.86801,23,4,2014,1,1805,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Intermittent rain overnight","Overcast",4,"4/23/2014",1,"1805_1"
1035,44.52525,-72.86801,2,5,2014,1,1806,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Intermittent warm soaking gentle rain starting at dusk","Mostly sun",14,"5/2/2014",1,"1806_1"
1035,44.52525,-72.86801,2,5,2014,1,1807,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Intermittent warm soaking gentle rain starting at dusk","Mostly sun",14,"5/2/2014",1,"1807_1"
1035,44.52525,-72.86801,10,5,2014,1,1808,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Overcast","Rain",19,"5/10/2014",1,"1808_1"
1035,44.52525,-72.86801,10,5,2014,1,1809,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Overcast","Rain",19,"5/10/2014",1,"1809_1"
1035,44.52525,-72.86801,10,5,2014,1,1810,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Overcast","Rain",19,"5/10/2014",1,"1810_1"
1035,44.52525,-72.86801,10,5,2014,1,1811,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Overcast","Rain",19,"5/10/2014",1,"1811_1"
1035,44.52525,-72.86801,10,5,2014,1,1812,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Overcast","Rain",19,"5/10/2014",1,"1812_1"
1035,44.52525,-72.86801,17,5,2014,1,1813,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Rain","Overcast",9,"5/17/2014",1,"1813_1"
1035,44.52525,-72.86801,17,5,2014,1,1814,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Rain","Overcast",9,"5/17/2014",1,"1814_1"
1035,44.52525,-72.86801,23,5,2014,1,1815,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Rain overnight","Overcast, mist",16,"5/23/2014",1,"1815_1"
1035,44.52525,-72.86801,12,6,2014,1,1816,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Rain","Rain",14,"6/12/2014",1,"1816_1"
1035,44.52525,-72.86801,8,7,2014,1,1817,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: Rain yesterday, warm overnight","Sun",21,"7/8/2014",1,"1817_1"
1035,44.52525,-72.86801,17,10,2014,1,1818,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: rain","dank",15,"10/17/2014",1,"1818_1"
1035,44.52525,-72.86801,29,10,2014,1,1819,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: rain and rising temperatures overnight","dank and dark",14,"10/29/2014",1,"1819_1"
1035,44.52525,-72.86801,29,10,2014,1,1820,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: rain and rising temperatures overnight","dank and dark",14,"10/29/2014",1,"1820_1"
1035,44.52525,-72.86801,21,6,2016,1,1821,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: brief, intense rain near midnight","part clouds",15,"6/21/2016",1,"1821_1"
1035,44.52525,-72.86801,21,6,2016,1,1822,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: brief, intense rain near midnight","part clouds",15,"6/21/2016",1,"1822_1"
1035,44.52525,-72.86801,9,7,2016,1,1823,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: overnight","overcast, windy",14,"7/9/2016",1,"1823_1"
1035,44.52525,-72.86801,27,9,2016,1,1824,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: rain, then fog; 1st collection after 1st frost.","clear",14,"9/27/2016",1,"1824_1"
1035,44.52525,-72.86801,21,10,2016,1,1825,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: part clouds","part clouds",16,"10/21/2016",1,"1825_1"
1035,44.52525,-72.86801,4,11,2016,1,1826,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: rain","rain",10,"11/4/2016",1,"1826_1"
1035,44.52525,-72.86801,12,4,2017,1,1827,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: rain and fog overnight
Note: At least 5 in one trap with decomposed P. cinereus.","damp, overcast",11,"4/12/2017",1,"1827_1"
1035,44.52525,-72.86801,16,4,2017,1,1828,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: soaking rain","damp, overcast",14,"4/16/2017",1,"1828_1"
1035,44.52525,-72.86801,16,4,2017,1,1829,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: soaking rain","damp, overcast",14,"4/16/2017",1,"1829_1"
1035,44.52525,-72.86801,16,4,2017,1,1830,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: soaking rain","damp, overcast",14,"4/16/2017",1,"1830_1"
1035,44.52525,-72.86801,2,5,2017,1,1831,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: rain, wind, and a thunderstorm or two","rain",12,"5/2/2017",1,"1831_1"
1035,44.52525,-72.86801,2,5,2017,1,1832,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by K. Riemer.","Weather History: rain, wind, and a thunderstorm or two","rain",12,"5/2/2017",1,"1832_1"
1041,44.52865,-72.83517,20,6,2017,1,1833,"PO",1,"DFUS","NR",NA,NA,50,"Lat and long added by Riemer, Karl using Garmin eTrex 20 GPS receiver (which uses both US and Russian satellites). They  jibe imperfectly with Google earth.","Weather History: Intermittent rain 2 days","part sun",15,"6/20/2017",1,"1833_1"
